image_id,accuracy,f1,jaccard,recall,precision
ISIC_0012720,0.931304931640625,0.8259222024592066,0.7034646291661177,1.0,0.7034646291661177
ISIC_0010571,0.985260009765625,0.9746016721880423,0.9504615384615385,0.9929283188685311,0.9569392812887236
ISIC_0014703,0.7975006103515625,0.8829604282602368,0.7904468656245065,0.9898951947795136,0.7968767411133574
ISIC_0010252,0.9163818359375,0.9515104323358168,0.907505865275879,0.9871481814676777,0.9183561924607581
ISIC_0010602,0.98046875,0.9819346825867277,0.9645104943577232,0.9701321880751854,0.9940278889015888
ISIC_0012932,0.9370269775390625,0.8261949884186144,0.7038605051664754,0.8575799965028851,0.7970260827171528
ISIC_0000276,0.9678955078125,0.9632848218336649,0.9291701733714863,0.9951326795500433,0.9334122421373013
ISIC_0016041,0.992340087890625,0.9211683417085428,0.8538573508005822,0.9734483903086625,0.8742175856929956
ISIC_0004715,0.9920501708984375,0.9487557784990657,0.9025074850299402,0.9127554882664648,0.9877124718410814
ISIC_0014361,0.9835968017578125,0.8666087603921082,0.764615721480184,1.0,0.764615721480184
ISIC_0015958,0.986175537109375,0.7459338194054962,0.5948121645796064,0.600451467268623,0.9844559585492227
ISIC_0010459,0.96063232421875,0.9714494389482771,0.9444838938738622,0.9840817882205233,0.9591372943207395
ISIC_0011339,0.9790191650390625,0.9504593766888849,0.9055956059045658,0.9999241907361079,0.9056577863224389
ISIC_0000476,0.9438934326171875,0.9362417852993706,0.8801264914911652,0.9028191151389493,0.9722342264477096
ISIC_0016042,0.994720458984375,0.8869281045751634,0.7968291250733999,0.8209316394434362,0.9644633972992182
ISIC_0000390,0.9359893798828125,0.9196898631185987,0.8513202197412724,0.8524380722549507,0.9984619861163071
ISIC_0013997,0.9891204833984375,0.8987359750035506,0.8160949187516121,1.0,0.8160949187516121
ISIC_0000188,0.826446533203125,0.8704880326114185,0.7706762369450381,1.0,0.7706762369450381
ISIC_0014962,0.7533721923828125,0.7856962914838043,0.6470344164919637,0.9643287225386493,0.6629004832647217
ISIC_0011135,0.98095703125,0.9492022142624552,0.9033157731639293,0.9966663817420293,0.9060533063952133
ISIC_0014392,0.953369140625,0.8967776801999594,0.8128712265017451,0.8128712265017451,1.0
